Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,,PopulationCount,GeoLocation,CityName,,,MH,,
2015,MA,Massachusetts,New Bedford,Health Outcomes,High blood pressure among adults aged >=18 Years,38.3,383,1942,"(41.6268785936, -70.9164676562)",New Bedford,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.4,214,MP
2015,MA,Massachusetts,New Bedford,Health Outcomes,High blood pressure among adults aged >=18 Years,34.9,349,3762,"(41.6126334629, -70.9132329519)",New Bedford,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.4,214,MP
2015,MA,Massachusetts,New Bedford,Health Outcomes,High blood pressure among adults aged >=18 Years,36.2,362,3651,"(41.6601447385, -70.9334321071)",New Bedford,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.6,216,MD
2015,MA,Massachusetts,New Bedford,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,282,2068,"(41.6541431142, -70.9240973874)",New Bedford,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,22.1,221,MI
2015,MA,Massachusetts,New Bedford,Health Outcomes,High blood pressure among adults aged >=18 Years,31.9,319,2843,"(41.6186949055, -70.9169552137)",New Bedford,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,22.4,224,BS
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,282,3790,"(42.3367142457, -71.2043931089)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,7.6,76,NH
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,306,6373,"(42.3081959984, -71.1824225735)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,7.7,77,HP
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,305,3494,"(42.3256762953, -71.2362952581)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,7.7,77,HP
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,265,4194,"(42.3237866748, -71.2133134595)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.0,80,BZ
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,30.7,307,5743,"(42.3384889854, -71.2257357494)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.0,80,BZ
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,285,5923,"(42.3249773701, -71.1909156597)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.1,81,FS
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,268,3204,"(42.3480636526, -71.2021277604)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.4,84,EQ
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,246,6187,"(42.3439894463, -71.1831341683)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,8.8,88,AD
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,264,85146,"(42.3316567616, -71.2084466944)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.0,90,AF
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,239,85146,"(42.3316567616, -71.2084466944)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.2,92,AE
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,245,4755,"(42.356109297, -71.183561835)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.2,92,AE
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,28.9,289,4339,"(42.3544374037, -71.2224672176)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.2,92,AE
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,258,4829,"(42.3559476516, -71.2308189756)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.2,92,AE
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,5237,"(42.3001917504, -71.1973397204)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.3,93,AL
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,23.2,232,4738,"(42.3360792958, -71.2521665027)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.4,94,EO
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,2799,"(42.356913701, -71.2095246593)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.7,97,AN
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,282,4647,"(42.3123496949, -71.215651687)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.8,98,NL
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,273,4477,"(42.3507287419, -71.2482034557)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.9,99,BT
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,266,4391,"(42.3609729541, -71.2003695436)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.6,106,AO
2015,MA,Massachusetts,Newton,Health Outcomes,High blood pressure among adults aged >=18 Years,15.6,156,6026,"(42.3302593318, -71.1744958977)",Newton,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.2,112,Q
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,33.7,337,2681,"(42.2978590786, -71.0284346912)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.4,94,EO
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,284,4837,"(42.2510541026, -71.0142226084)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.2,102,BM
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,34.3,343,5417,"(42.2523431913, -71.0011786131)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.5,105,EP
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,4264,"(42.2597111437, -71.0243008329)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.6,106,AO
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,32.5,325,2566,"(42.2998806755, -70.9998191979)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.9,109,NY
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,28.1,281,5004,"(42.2828804354, -71.0152969518)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.9,109,NY
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,266,7020,"(42.2384696286, -70.9944116897)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.9,109,NY
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.7,277,8182,"(42.2713709494, -71.0338722892)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.0,110,FQ
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,301,2765,"(42.2598244065, -70.9915418019)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.0,110,FQ
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,5196,"(42.2737883936, -71.0143400236)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.3,113,FC
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,30.7,307,5155,"(42.2813354258, -70.9887223774)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.5,115,H
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,294,92271,"(42.2492981918, -71.0218764062)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.6,116,D
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,235,2481,"(42.2333881791, -71.0207478048)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.6,116,D
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,28.3,283,92271,"(42.2492981918, -71.0218764062)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.7,117,NT
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,29.3,293,5443,"(42.2704501023, -70.9610648892)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.8,118,F
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,254,3377,"(42.2467546016, -71.0216223756)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.8,118,F
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,278,6224,"(42.227007831, -71.0527204676)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.8,118,F
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,271,4639,"(42.2791818497, -71.0276348977)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.3,123,CN
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,33.8,338,6048,"(42.2458882764, -70.9767751598)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.9,129,EK
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,278,4280,"(42.2383745025, -71.0104974321)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.9,129,EK
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,301,3542,"(42.246300715, -70.9906899975)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.1,141,DC
2015,MA,Massachusetts,Quincy,Health Outcomes,High blood pressure among adults aged >=18 Years,40.8,408,3150,"(42.2551469148, -70.9658881468)",Quincy,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.9,179,CK
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,17.5,175,1629,"(42.400032763, -71.122585683)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.4,94,EO
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,17.8,178,1828,"(42.4000612801, -71.1272714416)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.5,95,EX
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,15.9,159,3314,"(42.3942960055, -71.1203228618)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.5,95,EX
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,18,180,5568,"(42.3983945426, -71.1150704933)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.2,102,BM
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,17.6,176,4241,"(42.3769894148, -71.1007292315)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.3,103,AB
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,18,180,4129,"(42.3815930978, -71.1046716169)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.3,103,AB
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,16.8,168,6450,"(42.3890821418, -71.1127841164)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.8,108,AQ
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,22.5,225,5622,"(42.3875385677, -71.1044992317)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.9,109,NY
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,275,75754,"(42.3905738858, -71.1017450879)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.6,116,D
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,26,260,1210,"(42.3944690709, -71.0815742665)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.6,116,D
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,21.9,219,2441,"(42.3951850842, -71.1063266359)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.7,117,NT
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,21.2,212,75754,"(42.3905738858, -71.1017450879)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.9,119,OQ
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,229,6567,"(42.3912376445, -71.0965112493)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.1,121,I
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,256,4233,"(42.3834701011, -71.0951296357)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.3,123,CN
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,256,2310,"(42.3771284858, -71.0845929843)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.3,123,CN
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,12.1,121,4572,"(42.4046307664, -71.1220388426)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.4,124,Y
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,25.9,259,6048,"(42.4089825275, -71.1300134827)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.2,132,GY
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,26,260,4028,"(42.3863774358, -71.0838687804)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.1,141,DC
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,26.1,261,7275,"(42.3938177234, -71.0904889086)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.3,143,N
2015,MA,Massachusetts,Somerville,Health Outcomes,High blood pressure among adults aged >=18 Years,27,270,4289,"(42.383764765, -71.0876083554)",Somerville,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.2,162,PH
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,301,3544,"(42.1000003207, -72.5406936763)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.0,120,QS
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.6,296,3767,"(42.1021052953, -72.4844175998)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.3,123,CN
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,305,1902,"(42.0704804566, -72.5445884522)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.6,126,FK
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.6,316,4185,"(42.1262067689, -72.4881953317)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,13.9,139,FV
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,32.2,322,2016,"(42.1250325808, -72.5447034807)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.0,140,R
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.7,297,6694,"(42.0908494321, -72.5283990247)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.0,140,R
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,5108,"(42.1244087147, -72.5070576573)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.5,145,EI
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,274,5067,"(42.1104399975, -72.5193606542)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,14.6,146,CR
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,32.4,324,4608,"(42.095505762, -72.504473082)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.0,150,W
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,28.9,289,6075,"(42.0776250257, -72.5685570687)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.3,153,BB
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.6,316,1333,"(42.1485275333, -72.5329830718)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.5,155,CE
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,294,3366,"(42.1237467359, -72.6001517269)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,15.5,155,CE
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,32.5,325,4395,"(42.1335914147, -72.5775290954)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.0,160,T
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.8,298,7038,"(42.0813881035, -72.5471479421)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.6,166,DP
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,36,360,5361,"(42.1222279082, -72.5332705016)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,16.9,169,AZ
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,306,4052,"(42.1495778049, -72.5039314524)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.2,172,IH
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.4,314,6726,"(42.12613055, -72.5862812275)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.2,172,IH
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.7,317,6334,"(42.1411663725, -72.5605017776)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.3,173,CS
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.6,336,4036,"(42.140095081, -72.5013034815)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.3,173,CS
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,32.8,328,153060,"(42.1154977999, -72.5395254143)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.5,175,AA
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.7,317,153060,"(42.1154977999, -72.5395254143)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,17.6,176,Z
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30,300,1537,"(42.0984517954, -72.5850088476)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.1,181,PX
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.1,331,3412,"(42.1336206605, -72.5263645819)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.4,184,JL
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,278,7577,"(42.1083151954, -72.5524037771)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,18.6,186,JM
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.5,335,3992,"(42.1258926539, -72.5559214824)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.5,195,IB
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,37.1,371,4636,"(42.1156974464, -72.5716140303)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.7,197,CI
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,30.8,308,6838,"(42.0918158291, -72.5558882601)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,19.8,198,CY
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,32.3,323,3308,"(42.0907140726, -72.5659302128)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,20.2,202,QQ
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.5,315,4119,"(42.1576690738, -72.4994872507)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,20.3,203,MC
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,34.5,345,3614,"(42.1025278845, -72.5759436837)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,20.9,209,IM
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,34.4,344,4279,"(42.1051208115, -72.5656816008)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.5,215,IJ
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,35.3,353,2098,"(42.1099036852, -72.6041681447)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.6,216,MD
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.7,337,4000,"(42.1179437462, -72.6156790239)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,21.7,217,PT
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,40,400,4136,"(42.1152828984, -72.5903570492)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,22.0,220,BP
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.5,335,2638,"(42.1087779527, -72.5838585515)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,22.3,223,PY
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,36.4,364,1862,"(42.1037723991, -72.5940874355)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,23.0,230,PW
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,33.1,331,3938,"(42.0945847294, -72.5713676946)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,23.1,231,QM
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,31.5,315,2849,"(42.0920691085, -72.5814254113)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,24.2,242,QO
2015,MA,Massachusetts,Springfield,Health Outcomes,High blood pressure among adults aged >=18 Years,29.7,297,2620,"(42.120108729, -72.6083160831)",Springfield,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,24.9,249,PS
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,32.2,322,3665,"(42.2814141766, -71.8280054824)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,9.5,95,EX
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.1,311,3404,"(42.2702881302, -71.8354126646)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,10.7,107,HA
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,282,2046,"(42.272883159, -71.8270590471)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.2,112,Q
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.6,316,6803,"(42.2838703861, -71.8600013227)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.4,114,K
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,34.1,341,4036,"(42.285601641, -71.7703656678)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.4,114,K
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,32.6,326,2820,"(42.2663458733, -71.7590044468)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.7,117,NT
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,31.7,317,5583,"(42.3196707305, -71.7837820003)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.8,118,F
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,273,8799,"(42.2979996156, -71.8254701512)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,11.8,118,F
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.1,291,4155,"(42.2499563503, -71.758700776)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.1,121,I
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.6,296,5923,"(42.3189107892, -71.8059932663)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.5,125,KA
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29,290,4559,"(42.3082824826, -71.7943836453)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.5,125,KA
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,29.7,297,2224,"(42.2377279795, -71.8497098666)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.8,128,E
2015,MA,Massachusetts,Worcester,Health Outcomes,High blood pressure among adults aged >=18 Years,28.9,289,2229,"(42.2566382023, -71.8621076895)",Worcester,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 Years,12.9,129,EK
