Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,PopulationCount,343,Datavalue,MH
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,18.8,5096,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,3836,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29,3948,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,3840,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,15.3,1534,Mental health not good for >=14 days among adults aged >=18 Years,7.8,DM
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,19.5,2060,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,19.6,3122,Mental health not good for >=14 days among adults aged >=18 Years,7.7,CP
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,19.6,5078,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,2099,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20,4595,Mental health not good for >=14 days among adults aged >=18 Years,11,U
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,21.5,4640,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20.5,2617,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20.8,3384,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,32,5216,Mental health not good for >=14 days among adults aged >=18 Years,11,U
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.5,4093,Mental health not good for >=14 days among adults aged >=18 Years,10.6,T
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,37.4,3478,Mental health not good for >=14 days among adults aged >=18 Years,15.9,CT
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,37.5,3725,Mental health not good for >=14 days among adults aged >=18 Years,21.3,ET
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,32.5,4582,Mental health not good for >=14 days among adults aged >=18 Years,13.8,BX
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.8,2624,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,32.8,3660,Mental health not good for >=14 days among adults aged >=18 Years,15.6,DU
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,3077,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,5369,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,4362,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,3404,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,2912,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.8,4267,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26,8471,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,5618,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.5,4788,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29.4,4665,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,31,1960,Mental health not good for >=14 days among adults aged >=18 Years,11.6,BY
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29.2,4261,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,5863,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,3544,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,4908,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.2,4315,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,6810,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.7,7564,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29,4875,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,4992,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,4551,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,31.1,4044,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,4118,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.6,4140,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.1,2851,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,17.8,4233,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20.3,4838,Mental health not good for >=14 days among adults aged >=18 Years,7.6,DV
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,21.1,3928,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,18.8,4313,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,5658,Mental health not good for >=14 days among adults aged >=18 Years,7.9,K
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,25.9,3549,Mental health not good for >=14 days among adults aged >=18 Years,7.7,CP
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.2,5106,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,34.8,3046,Mental health not good for >=14 days among adults aged >=18 Years,7.8,DM
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.2,2221,Mental health not good for >=14 days among adults aged >=18 Years,7.6,DV
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,6343,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,5667,Mental health not good for >=14 days among adults aged >=18 Years,7.2,DC
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29.2,6581,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27,3494,Mental health not good for >=14 days among adults aged >=18 Years,7.8,DM
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,6193,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,6167,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,3137,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.4,3826,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,5495,Mental health not good for >=14 days among adults aged >=18 Years,10.6,T
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,30.7,6676,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,22.4,4416,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29,4316,Mental health not good for >=14 days among adults aged >=18 Years,9,G
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,6572,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,4238,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,4047,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,5021,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,29.5,3831,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,7764,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,3968,Mental health not good for >=14 days among adults aged >=18 Years,7,DD
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,14.3,3683,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,21.9,3472,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,20.5,3821,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,25.5,7842,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,5300,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,24,4322,Mental health not good for >=14 days among adults aged >=18 Years,10.5,AA
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.3,7226,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.3,6691,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.2,4088,Mental health not good for >=14 days among adults aged >=18 Years,8.8,DN
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,24.9,5191,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,3687,Mental health not good for >=14 days among adults aged >=18 Years,11,U
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,3243,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.7,5326,Mental health not good for >=14 days among adults aged >=18 Years,9.8,M
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,28.2,2376,Mental health not good for >=14 days among adults aged >=18 Years,7.1,DE
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23,4996,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,24.4,6474,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,25.5,5137,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,4334,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26.6,3824,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.1,4005,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27,3656,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,6400,Mental health not good for >=14 days among adults aged >=18 Years,9,G
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,3536,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,12.7,3235,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,26,1689,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,31.6,3216,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,16.2,9083,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,3610,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,46.6,4307,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,32.2,4089,Mental health not good for >=14 days among adults aged >=18 Years,14.2,CV
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,22.4,5395,Mental health not good for >=14 days among adults aged >=18 Years,10.5,AA
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,17.3,11502,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,44,320,Mental health not good for >=14 days among adults aged >=18 Years,7.4,EI
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,15,171,Mental health not good for >=14 days among adults aged >=18 Years,6.9,L
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,40.5,797,Mental health not good for >=14 days among adults aged >=18 Years,12.1,DG
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,37.8,467,Mental health not good for >=14 days among adults aged >=18 Years,15.1,CW
2015,CA,California,San Francisco,Health Outcomes,High blood pressure among adults aged >=18 Years,19.8,350,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.2,945942,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.2,945942,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.8,6339,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,18.9,5822,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,19.6,3140,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,2369,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.9,5240,Mental health not good for >=14 days among adults aged >=18 Years,9,G
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.3,4586,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,2600,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,17.6,3723,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,11.5,4523,Mental health not good for >=14 days among adults aged >=18 Years,16.3,DO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,4769,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23,4074,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25,4477,Mental health not good for >=14 days among adults aged >=18 Years,12.5,BR
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.7,4186,Mental health not good for >=14 days among adults aged >=18 Years,12.1,DG
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.4,4153,Mental health not good for >=14 days among adults aged >=18 Years,13.7,BD
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,3295,Mental health not good for >=14 days among adults aged >=18 Years,14.8,AW
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,2947,Mental health not good for >=14 days among adults aged >=18 Years,15.1,CW
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,4278,Mental health not good for >=14 days among adults aged >=18 Years,14.4,CY
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,4549,Mental health not good for >=14 days among adults aged >=18 Years,14.4,CY
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,18.2,6854,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,4916,Mental health not good for >=14 days among adults aged >=18 Years,16.2,AU
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,5085,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,19.8,4641,Mental health not good for >=14 days among adults aged >=18 Years,9.8,M
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,28.3,745,Mental health not good for >=14 days among adults aged >=18 Years,11.4,X
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,4273,Mental health not good for >=14 days among adults aged >=18 Years,15.1,CW
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.5,3296,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.7,7469,Mental health not good for >=14 days among adults aged >=18 Years,13,CD
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,6260,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,2870,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,3245,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.3,2826,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,6813,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,6187,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,30.8,2236,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,80,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,18.9,790,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,3628,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.8,4558,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.8,1897,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,5919,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.6,7200,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,5075,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,4521,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,3912,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23,6683,Mental health not good for >=14 days among adults aged >=18 Years,9.6,F
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,5073,Mental health not good for >=14 days among adults aged >=18 Years,10.5,AA
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23,3656,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,4063,Mental health not good for >=14 days among adults aged >=18 Years,8.8,DN
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,3506,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.7,5099,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,28.7,2484,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.3,7894,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.1,4618,Mental health not good for >=14 days among adults aged >=18 Years,16.3,DO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,5101,Mental health not good for >=14 days among adults aged >=18 Years,11.9,AY
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21,4025,Mental health not good for >=14 days among adults aged >=18 Years,12.3,BC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,4760,Mental health not good for >=14 days among adults aged >=18 Years,16.7,DX
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,5978,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,5240,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27,3120,Mental health not good for >=14 days among adults aged >=18 Years,14.5,BK
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,19.5,5474,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.7,4499,Mental health not good for >=14 days among adults aged >=18 Years,12.8,BT
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,28.6,3449,Mental health not good for >=14 days among adults aged >=18 Years,13.3,AX
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.9,3585,Mental health not good for >=14 days among adults aged >=18 Years,13.8,BX
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,8175,Mental health not good for >=14 days among adults aged >=18 Years,12.3,BC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.7,3938,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22,3985,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.7,4443,Mental health not good for >=14 days among adults aged >=18 Years,11.2,O
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,4744,Mental health not good for >=14 days among adults aged >=18 Years,11,U
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,4058,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.5,4494,Mental health not good for >=14 days among adults aged >=18 Years,11.9,AY
