StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,AgeAdjPrv,30.3,103190
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,33.5,103190
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,36.2,6262
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,34.1,6864
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,41,3644
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,38,5447
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,5182
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,274
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,33,119
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,32,9330
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,11661
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,32.8,8322
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,4753
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,36.5,6849
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,7216
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,33.3,8241
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,31.6,6760
FL,Florida,Palm Bay,High blood pressure among adults aged >=18 Years,CrdPrv,32.8,12266
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.8,75180
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,37.4,75180
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,43.6,2408
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,39.7,3975
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,41,3663
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,42.6,4317
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,7924
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,37.5,7274
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,2012
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,5819
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,36.1,5866
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,43.4,3826
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,41.8,6321
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,35.8,5246
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,34.5,5523
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,33,6965
FL,Florida,Palm Coast,High blood pressure among adults aged >=18 Years,CrdPrv,42,4039
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,AgeAdjPrv,27.9,154750
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,154750
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,22.8,2448
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,29.8,3063
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,6315
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,6533
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,8743
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,3882
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,5276
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,6392
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,31.6,5860
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,6417
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,7225
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,5496
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,5182
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,4521
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,5408
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,5517
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,3452
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,10245
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,4484
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,6734
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,55,2323
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,58.5,7569
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,22,7165
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,6736
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,3787
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,38.5,3875
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,38.4,6407
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,36.4,3427
FL,Florida,Pembroke Pines,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,256
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,AgeAdjPrv,27.6,84955
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,84955
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,515
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,28.2,5501
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3934
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,31.4,5997
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,4734
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,4510
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,38,4206
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,4409
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,3402
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,5379
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,31,2757
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,28.9,6543
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,3252
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,3159
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,31.3,1871
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,37.8,6270
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,4266
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,30,6166
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,7847
FL,Florida,Plantation,High blood pressure among adults aged >=18 Years,CrdPrv,30.8,237
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,AgeAdjPrv,32.9,99845
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36.7,99845
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,6199
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.5,3838
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,34.4,1550
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,30.9,4058
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,2641
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,44,7134
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,49.5,3017
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,45.5,3584
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,4686
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36.1,8694
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,39.5,7181
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,38.8,6241
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,3515
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,31,3496
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,33.4,4499
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,2511
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,32.9,4212
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,35.4,2300
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,3542
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,42.4,3534
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,41.7,1288
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,42.9,2870
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36,1739
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,1761
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,41.4,2553
FL,Florida,Pompano Beach,High blood pressure among adults aged >=18 Years,CrdPrv,36.7,3202
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,AgeAdjPrv,28.9,164603
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,32.3,164603
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,35.6,6600
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,30.7,8658
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,38.6,2516
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,33,3909
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,4890
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,31.7,5786
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,37.4,5915
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,34.2,5869
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,32.3,9843
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,6981
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,32.6,4473
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,30.4,7159
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,36.6,4350
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,548
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,27.6,21785
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,38.2,20218
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,5366
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,6509
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,28,14229
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,7147
FL,Florida,Port St. Lucie,High blood pressure among adults aged >=18 Years,CrdPrv,32.4,11824
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.7,244769
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,244769
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,40.7,5253
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.1,4797
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,44.5,1651
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,48.2,2032
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,38.5,4711
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,37,3097
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32.5,3969
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,36.4,2600
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,36.7,2300
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,40.4,4715
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,42,3737
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29.8,3604
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,34.7,2395
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,45.4,3720
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,45.8,3916
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,47,3550
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,44.4,4651
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,47.7,3375
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,41,3333
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,42.5,2052
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,34.3,2724
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,34.8,2693
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,41.3,3328
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29,4802
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,31,3843
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.4,2774
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.5,3628
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32,3708
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,5019
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32.3,5358
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.9,3591
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,5165
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.5,3248
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,4556
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,31,4032
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,31.3,4381
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,3020
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,2529
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,2427
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,2590
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,2599
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,2996
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,27,2354
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,1883
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,3338
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29,3511
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,2588
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28,2332
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.1,2017
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,3221
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,32.4,5115
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,4945
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,3095
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,31.7,4260
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,29,5097
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28,3838
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,3568
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,31.9,3982
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,5359
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,28.1,4290
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,36.6,3153
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,30.2,3481
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,3775
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,17.9,3192
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.7,4561
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,18.4,6996
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,33.2,83
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,3327
FL,Florida,St. Petersburg,High blood pressure among adults aged >=18 Years,CrdPrv,44.2,2882
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,AgeAdjPrv,31.1,84439
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,33.3,84439
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,31.5,6655
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,24,6320
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,6651
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,5882
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,26.8,4797
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,4650
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,6846
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,18.7,546
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,598
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,41.1,5271
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,39.7,4660
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,44.4,3718
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,34.9,5312
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,36.3,2750
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3038
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,49.6,4093
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,3110
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,50,4607
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,23.2,1442
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,3314
FL,Florida,Sunrise,High blood pressure among adults aged >=18 Years,CrdPrv,34.5,179
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,AgeAdjPrv,30.3,181376
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,181376
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,3737
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,1546
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,30.3,2334
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,20.5,3628
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,18.4,2393
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,11.1,2433
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,36,3858
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,2004
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.8,2973
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,7989
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,2144
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,19.4,3313
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,2593
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,33.1,2692
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,31.8,2188
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,28.8,2896
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,40.8,2499
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,33.8,1314
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,10,6552
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,2932
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,19.4,4791
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,4475
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,25,4515
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,7193
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,38.9,1613
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3280
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,3035
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,32.1,2965
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,1996
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,15.2,7383
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,10.6,3326
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,15.6,3472
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,4675
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,13.8,3418
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,18.2,7310
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,5016
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,5121
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,114
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,12,563
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,696
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,21.4,1072
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,1998
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,2072
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,6007
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,30,4273
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,29.2,4323
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,874
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,5725
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,28.7,3932
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,30.4,426
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,24,3648
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,2735
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,151
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,439
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,21.6,2018
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,20.4,545
FL,Florida,Tallahassee,High blood pressure among adults aged >=18 Years,CrdPrv,19.1,4126
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,AgeAdjPrv,32,335709
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,30.6,335709
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,19.2,4308
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,37.9,5093
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,41.1,2796
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,34.6,4825
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,36,7000
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,33.6,2308
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,37.7,2485
FL,Florida,Tampa,High blood pressure among adults aged >=18 Years,CrdPrv,32.2,3779
