StateAbbr,State,CityName,Measure,DataValueTypeID,Data_Value,PopulationCount,CA-latitude,CA-longitude,FL-latitude,FL-longitude,MA-latitude,MA-longitude
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,4477,34.0084979,-117.6547321,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,4424,33.61853274,-117.6540509,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21.4,1860,33.58124024,-117.6535606,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,27.8,1982,34.02482004,-117.6526739,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,3237,34.06679641,-117.6510112,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,5875,33.87835236,-117.6501464,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,17.1,815,33.68291504,-117.649808,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,1897,33.64430658,-117.6494962,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.1,745,33.57619328,-117.6493013,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,2533,33.65946109,-117.6477009,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,5563,34.04291019,-117.6470475,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,27.5,4149,33.59404203,-117.6465212,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20,7062,34.07948051,-117.6461154,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,4753,34.03391147,-117.6440311,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,6562,34.0248562,-117.6439623,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23,4839,33.60597525,-117.6438219,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,4429,34.13648241,-117.6436999,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,5265,33.63168067,-117.6428607,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22,6936,34.09046125,-117.6426056,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.1,2903,34.0482831,-117.642282,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.1,5346,34.06726147,-117.6409852,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,16.1,5263,33.65699005,-117.6403828,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.9,5741,33.64528466,-117.6399964,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,4431,34.11242507,-117.6396784,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,5450,34.10300492,-117.6396399,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,79,34.09621297,-117.6393284,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,2094,33.61938592,-117.6373568,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,13.1,3857,34.07807405,-117.6368989,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,10.3,5254,33.87324298,-117.6361384,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,6256,33.65268442,-117.633849,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.4,3027,33.68036856,-117.6333091,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,18.4,1969,34.12628653,-117.632511,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,3738,34.06670836,-117.6324246,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,429,33.95495442,-117.6319076,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,6959,33.63987108,-117.6316729,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,19.1,6163,34.02492437,-117.6305659,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23,6064,34.16534001,-117.6297077,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23,5334,33.66165391,-117.6288009,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.7,6388,34.08450729,-117.6279502,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,18.4,4958,34.14643866,-117.6274313,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,7191,34.07457332,-117.6247118,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21,4380,34.09878613,-117.6242993,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,4241,34.00852513,-117.6219283,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,7306,33.86449921,-117.6210781,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.2,3719,34.11621859,-117.620363,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,3080,34.06704355,-117.6199919,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,6280,34.08850803,-117.6198734,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,3170,34.02550207,-117.6187362,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.1,1078,34.05777735,-117.618014,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22,725,34.04095084,-117.6174209,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24,4825,34.15415708,-117.6163568,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,6883,34.07889609,-117.6153156,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23,1528,34.11477092,-117.6084439,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21.7,2342,34.10302282,-117.6080465,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,16,210,34.13822101,-117.6072895,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,4828,34.12710619,-117.6071663,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,3147,34.03926495,-117.6064271,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.5,5784,34.03926495,-117.6064271,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,4460,33.98941917,-117.6052223,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,11.9,1742,34.09790753,-117.6046422,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26,3129,34.07721183,-117.603917,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,3988,33.86924867,-117.6037953,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.8,7640,34.02468946,-117.6035232,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,3042,33.85021609,-117.5997193,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,3239,33.90759887,-117.5997012,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,5415,34.08559362,-117.5989118,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,4295,33.86994235,-117.5979326,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,27.2,5684,34.11394241,-117.5959301,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,3806,34.155089,-117.5932582,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,4669,34.12942298,-117.5930104,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,19.7,6743,33.8897558,-117.5929751,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,6711,33.86488956,-117.5910427,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,7804,33.90487904,-117.5896691,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21.7,4737,33.87850152,-117.588805,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,17.2,6858,33.85133144,-117.5871951,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,6087,34.10062328,-117.5866987,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24,5374,34.14330805,-117.5845687,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,5418,34.02466861,-117.5845478,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,4670,34.11420033,-117.5827127,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,26,3203,33.83720329,-117.5826968,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,3870,34.12830281,-117.5821741,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,4085,33.87701064,-117.5781628,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,6892,33.86013479,-117.5772408,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,3074,33.89919336,-117.5770355,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,4406,33.86741561,-117.5765291,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.7,3367,34.00814012,-117.5757345,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,6125,33.84726753,-117.5718821,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.7,3101,34.07248932,-117.5692192,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.4,4172,34.14346534,-117.5673208,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,18.3,4585,34.13094735,-117.5671177,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,3214,34.09079832,-117.5668163,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,20.5,2847,34.12458956,-117.5661759,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21.7,4784,34.12458956,-117.5661759,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.5,2841,33.86235718,-117.5642245,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.7,6129,33.86235718,-117.5642245,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.3,5602,33.86160613,-117.563446,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,5461,34.12020279,-117.5626735,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,21.7,3988,34.1118415,-117.5607306,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,23.2,4534,34.15039351,-117.5602659,,,,
CA,California,San Jose,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,230,33.82310264,-117.5564325,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,AgeAdjPrv,26.5,84950,33.87483672,-117.556304,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,84950,34.0490468,-117.5557715,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26,3770,33.82799765,-117.5556886,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,32.3,4080,33.8926152,-117.5552951,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,4656,33.86667867,-117.5533297,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,28.1,5814,34.12900964,-117.5519587,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,4839,33.84461679,-117.548987,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,4485,33.85574031,-117.5449816,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,29,6842,33.88893479,-117.5407373,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,29.5,2478,34.12852364,-117.5343762,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,32.1,2391,34.09309016,-117.5318394,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,3832,33.89108494,-117.5285123,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26,3989,33.84026617,-117.525857,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,3530,33.90245667,-117.5246105,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,3760,34.1192066,-117.5244981,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,29.3,6897,33.89735512,-117.5175802,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,28.2,6834,34.1503825,-117.5153901,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,31.4,6305,34.05683663,-117.5115046,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,28.4,4352,33.8930776,-117.5114995,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,29.9,5978,33.88793915,-117.5092688,,,,
CA,California,San Leandro,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,109,33.85979154,-117.5089905,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,AgeAdjPrv,26.4,83781,33.92648365,-117.5082318,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,83781,33.81661652,-117.5062678,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,16.1,4070,34.12238713,-117.5015517,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,26.1,73,33.91938005,-117.5003176,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,332,33.88809303,-117.4986353,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,7708,34.04269435,-117.4982024,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,36.8,6062,33.93048017,-117.4972887,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,21.8,7115,34.11393187,-117.4954859,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,23,6423,34.03586461,-117.4928731,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,25.1,7404,33.94866947,-117.4904562,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,3941,33.91335405,-117.4898951,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,30.1,4175,33.8925405,-117.4884461,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,4626,33.94032651,-117.4871241,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,26.5,2643,33.90352694,-117.4870785,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,19.6,11365,33.95633608,-117.4859469,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,21.8,3479,33.92927917,-117.4846527,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,31.2,4819,34.10461728,-117.4824619,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,32.7,1035,34.17258993,-117.4800901,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,21.3,8127,33.92078234,-117.4769728,,,,
CA,California,San Marcos,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,384,34.04220278,-117.4765848,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,AgeAdjPrv,25.1,97207,33.89317072,-117.4732462,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,97207,33.9516995,-117.4726482,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,2640,33.9110608,-117.4726362,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,26.4,5579,34.06850378,-117.4718849,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,25.9,4959,34.1139655,-117.4711132,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,27,4246,34.13550939,-117.4709191,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,24.1,8107,33.93444979,-117.4707308,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,29.7,4073,34.16081676,-117.4696945,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,30.2,4820,33.90421703,-117.4691477,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,3613,33.88806662,-117.4675014,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,3703,33.94300339,-117.4647571,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,29.8,2348,33.94968368,-117.4644,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,26.2,1582,33.92387815,-117.4621005,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,95,33.89733898,-117.4611828,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,3241,34.0767235,-117.4608967,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,28.5,2879,34.09742278,-117.4592413,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,24,4197,34.09742278,-117.4592413,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,29.1,3529,33.93375871,-117.457896,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,29.6,4451,34.09507899,-117.4571843,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,3636,34.04044956,-117.4512205,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,27.7,3342,34.0540517,-117.4510395,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,27.4,3954,34.08480507,-117.4490622,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,26.9,2859,33.91542881,-117.4486416,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,3160,33.92682577,-117.448479,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,3182,34.1029542,-117.4469078,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,5546,34.0957108,-117.446889,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,25.3,4829,34.07232188,-117.4447619,,,,
CA,California,San Mateo,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,2637,34.1102337,-117.4447262,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,AgeAdjPrv,21.9,72148,33.95682544,-117.4436905,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,21.2,72148,33.93993519,-117.4429741,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,23,5730,34.1251089,-117.4426862,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,3895,34.15641248,-117.4423548,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,5062,33.89686947,-117.4412178,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,23.6,55,34.08484575,-117.4400681,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,22.3,7353,33.90982441,-117.4379056,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,20.2,5099,34.09937548,-117.4357865,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,20.6,6513,33.92919506,-117.4320467,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,25.1,1399,34.10485578,-117.4303744,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,4778,34.12867762,-117.4294662,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,23.1,2859,34.08489109,-117.4269916,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,20.4,6734,34.0725482,-117.4269845,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,19.8,4189,34.16507168,-117.4255985,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,18,4431,33.95185184,-117.4237908,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,17.1,5627,34.10307193,-117.422734,,,,
CA,California,San Ramon,High blood pressure among adults aged >=18 Years,CrdPrv,16.8,8376,33.91864511,-117.421171,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,AgeAdjPrv,29.7,324528,33.94173064,-117.4200458,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25,324528,34.14882537,-117.4162791,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,20.7,3137,34.11766038,-117.4162682,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,7444,34.09947384,-117.413994,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,26.3,7432,34.128106,-117.4134807,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,19.9,5555,34.48725794,-117.412398,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.8,6819,33.9653834,-117.4115764,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,5026,33.95166863,-117.4098503,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,22.4,6015,33.93800227,-117.4081824,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,20.5,5512,34.08831432,-117.407672,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,5226,34.10902185,-117.4074916,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,22.9,3801,34.0981191,-117.407451,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,26.7,3843,33.93036877,-117.4058252,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,5568,34.45488274,-117.4046798,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,23.2,9450,33.90510362,-117.4035964,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,4392,34.10769969,-117.403123,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,5688,34.0967933,-117.4030911,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,5820,34.08860342,-117.4030502,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,3797,34.15714668,-117.3971229,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,20.4,3011,34.43334393,-117.3958107,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.8,6880,33.93812517,-117.3948458,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.7,5674,33.93812517,-117.3948458,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,23.7,8286,34.14422209,-117.3932127,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.5,9156,34.12484594,-117.3924891,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.5,8346,34.09950531,-117.392199,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.4,6316,34.08863224,-117.39214,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,26,5499,33.95490362,-117.3909916,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.2,5845,34.39808897,-117.3901448,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,26,9053,34.11040567,-117.3900615,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,22.6,5962,34.08141538,-117.3892804,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.4,5057,33.96755712,-117.3889778,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,26.6,9170,34.11281581,-117.388536,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,23.9,6627,34.11281581,-117.388536,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,8605,33.98788654,-117.3883766,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,22.8,7408,34.07340561,-117.3866273,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,23.2,5245,33.19711777,-117.3853597,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24,9983,33.94297541,-117.3825346,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25.6,5822,33.19894577,-117.3794272,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,25,5753,34.10318237,-117.3776531,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.2,5712,34.12871451,-117.3772858,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.6,4481,34.04413166,-117.3772766,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,29.4,3412,34.07684095,-117.3768768,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,27.9,3895,34.45505815,-117.3767115,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.3,6801,33.97982733,-117.376385,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,24.9,6347,34.11955047,-117.3758788,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,28.6,2980,34.21007524,-117.3747777,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,16.5,562,34.18975381,-117.3732334,,,,
CA,California,Santa Ana,High blood pressure among adults aged >=18 Years,CrdPrv,20.2,3220,34.47687434,-117.3728995,,,,
